path,cluster,center,fraction,mean length scale,max length scale,iOrg,cot
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130708t0900_germany_3.npy,8,0,0.11639404296875,4.708972138869709,31.0,0.6473912567758072,0.09356012029261657
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130412t0815_germany_3.npy,1,0,0.89276123046875,16.612679858333262,119.19312060685381,0.8169831147284939,0.6184829167185558
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130705t1635_germany_0.npy,8,0,0.17108154296875,4.661403455027535,22.538855339169288,0.42365428204217587,0.15841880072373668
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130610t0630_germany_0.npy,1,0,0.8555908203125,48.33563212924119,118.2285921425101,0.797107213614075,0.5307779003544589
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130527t0610_germany_1.npy,1,0,0.9918212890625,127.47548783981962,127.47548783981962,0.0,0.7193149441239566
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130526t0700_germany_0.npy,1,0,1.0,128.0,128.0,0.0,0.5860663404609919
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130411t1500_germany_1.npy,5,5,0.527099609375,10.522259677367249,83.48053665376139,0.6492043508064422,0.4791494566252006
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130703t0705_germany_3.npy,10,0,0.88592529296875,42.59548098096792,120.34949106664307,0.6426780191469202,0.49776731436940236
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130416t1540_germany_1.npy,3,0,0.34722900390625,9.502714733253192,69.66347680097513,0.6820025160347196,0.27558495223638046
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130515t1330_germany_1.npy,14,0,0.50799560546875,12.41489547397116,80.49223565040295,0.5558733402238677,0.32382681469744656
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130721t0650_germany_1.npy,8,0,0.0,nan,0.0,nan,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130603t1445_germany_2.npy,1,0,0.99359130859375,90.21917756220127,127.57350822173073,0.052123218653040815,0.6480933387456016
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130417t1635_germany_3.npy,8,0,0.03363037109375,3.758750474320572,10.770329614269007,0.7070245105965042,0.14092026536345653
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130604t0910_germany_1.npy,8,0,0.01220703125,2.5,8.12403840463596,0.8790923841290832,0.033634354055016455
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130501t1110_germany_0.npy,10,0,0.94683837890625,62.27559714687608,124.50301201175817,0.5060002944411807,0.5088572943490298
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130714t1545_germany_1.npy,8,0,0.014892578125,3.905124837953327,8.660254037844387,0.9247824375662704,0.09473925571314938
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130509t1730_germany_2.npy,7,0,0.287109375,6.452001130197576,40.50925820105819,0.5029783202309485,0.2531381252557578
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130503t0710_germany_0.npy,2,0,0.6568603515625,18.0588264325568,100.7323185477233,0.6670037254496585,0.35849939599022895
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130526t1240_germany_1.npy,1,0,0.99560546875,127.71844032871682,127.71844032871682,0.0,0.6981261063402049
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130612t0605_germany_0.npy,9,0,0.383544921875,11.4418821295566,65.58200972827838,0.6318463907367596,0.29650205597090595
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130729t0920_germany_1.npy,13,0,0.7760009765625,29.11357071882458,112.51222155837117,0.7728112741960863,0.42220747299927097
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130404t1050_germany_2.npy,1,0,0.99224853515625,127.50294114254777,127.50294114254777,0.0,0.5767782305985588
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130513t0620_germany_0.npy,10,0,0.81561279296875,30.894983411550815,113.5649593844862,0.6325517164339253,0.5314949079365278
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130420t1330_germany_3.npy,10,0,0.9931640625,127.5617497528158,127.5617497528158,0.0,0.5407711692103223
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130711t1415_germany_1.npy,4,0,0.18145751953125,4.393767723172767,20.12461179749811,0.5328790110534336,0.14252021777900037
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130605t1350_germany_3.npy,8,0,0.10546875,5.411851401620368,29.206163733020468,0.7046186969714953,0.08213544689501102
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130413t1450_germany_3.npy,8,0,0.176025390625,3.3829638550307397,20.904544960366874,0.3889335552453693,0.18410228346187402
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130709t1345_germany_0.npy,8,0,0.12762451171875,2.556242359401784,11.357816691600547,0.4173658994980771,0.13682410632999314
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130508t1505_germany_0.npy,1,0,0.9412841796875,62.092672675606416,124.16923934694937,0.12080773662832829,0.5873217900091708
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130701t1350_germany_2.npy,8,0,0.0615234375,2.886274157525008,18.05547008526779,0.6832840362144983,0.12176076652158827
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130421t0720_germany_2.npy,13,0,0.65020751953125,27.58493377604107,96.51942809610924,0.6967241343933898,0.37212693646232375
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130528t1110_germany_3.npy,8,0,0.16766357421875,8.392609691621399,49.29503017546495,0.8107115426502122,0.10896146641951845
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130423t0615_germany_1.npy,14,0,0.43817138671875,11.638420433575995,78.53024894905147,0.5841392622102637,0.3071604900039469
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130722t0820_germany_3.npy,8,0,0.0,nan,0.0,nan,0.0002641616085129935
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130718t1345_germany_0.npy,8,0,0.027099609375,1.8999358140634581,5.5677643628300215,0.6674026858386793,0.07866481008713327
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130523t1610_germany_3.npy,10,0,0.927490234375,46.59245800402832,122.93494214420895,0.5692731526833971,0.5414160824612206
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130601t1540_germany_2.npy,13,0,0.725830078125,29.144957907476407,108.36973747315253,0.6239420844764035,0.48158359143154283
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130629t0835_germany_0.npy,1,0,0.9991455078125,127.94530081249565,127.94530081249565,0.0,0.7052092511967041
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130416t1345_germany_3.npy,7,0,0.3162841796875,8.860877581546397,45.221676218380054,0.5565998913509964,0.26553516767502267
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130428t1420_germany_1.npy,13,0,0.6072998046875,20.79924747802607,99.08077512817509,0.7560276241772009,0.3484351176391153
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130511t1055_germany_2.npy,1,0,0.95819091796875,88.59740402517446,125.29165973838802,0.5262520708491707,0.5821448091990367
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130724t0810_germany_0.npy,9,0,0.2264404296875,15.227442332841061,59.49789912257407,0.8404303939526592,0.2030227398968944
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130513t1010_germany_3.npy,1,0,0.99609375,127.74975538137049,127.74975538137049,0.0,0.7010643803693629
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130415t1325_germany_1.npy,8,0,0.13897705078125,8.435416409401494,33.28663395418648,0.6191404284555404,0.1657652032768994
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130427t1210_germany_1.npy,2,0,0.8775634765625,20.564103504436474,119.00840306465759,0.802321845619563,0.4193894105983892
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130424t0825_germany_0.npy,8,0,0.01226806640625,3.170173496829472,10.488088481701515,0.8280540263153823,0.03900876160074947
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130511t1030_germany_3.npy,10,0,0.9791259765625,126.65701717630967,126.65701717630967,0.0,0.5539626508175006
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130521t1320_germany_1.npy,10,0,0.94366455078125,62.17113478134367,124.32216214336043,0.5194391752542181,0.5522762666698715
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130510t1225_germany_2.npy,10,0,0.8125,26.469446139792357,114.5949388062143,0.7029309075083742,0.4390686278428989
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130707t1325_germany_1.npy,8,0,0.00079345703125,1.8027756377319946,2.449489742783178,0.7569099919262314,0.022012718595587132
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130621t0640_germany_1.npy,7,0,0.44671630859375,13.0464287192159,61.065538563088104,0.53501054188249,0.2666077474964067
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130425t1705_germany_2.npy,8,0,0.1661376953125,5.324863065531983,27.892651361962706,0.5508010474660744,0.13285283822788488
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130613t0935_germany_3.npy,4,0,0.19189453125,8.978607053178383,37.17526059088221,0.6129674760780747,0.14240000120053542
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130520t0930_germany_2.npy,11,0,0.70013427734375,14.44173245714088,101.99509792141973,0.6975997416267243,0.4420189316563122
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130703t1705_germany_3.npy,10,0,0.74212646484375,18.63866948041088,107.89346597454362,0.5930457967291156,0.45691048645739735
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130515t0920_germany_1.npy,14,0,0.42620849609375,12.457037279296301,71.58910531638176,0.615463923731601,0.2797485951848299
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130420t0935_germany_0.npy,9,0,0.22149658203125,34.78026260203719,59.36328831862332,0.469588194403153,0.18830694457576796
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130630t1725_germany_1.npy,8,0,0.1925048828125,9.92786482583239,54.506880299646575,0.6915502232467475,0.12919233787850312
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130423t1030_germany_2.npy,14,0,0.52520751953125,16.936154620613657,87.35559512704381,0.5879664482547603,0.2934537273648864
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130731t1655_germany_1.npy,12,0,0.51568603515625,10.089359777651483,53.693575034635195,0.5614820824288367,0.3686625269924777
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130618t1340_germany_1.npy,8,0,0.1361083984375,9.444575162494075,34.161381705077446,0.6692487092779545,0.11555006069857328
