path,cluster,center,fraction,mean length scale,max length scale,iOrg
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130731t1715_germany_2.npy,6,0,0.86016845703125,53.09048879036621,118.09318354587617,0.4455027109218746
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130728t1530_germany_3.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130703t1050_germany_2.npy,2,0,0.9765625,63.245553203367585,126.28935030318273,0.6899304428241305
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130408t1400_germany_2.npy,2,0,0.97784423828125,89.50139663714751,126.5503852226456,0.046084512774305086
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130427t1440_germany_0.npy,4,0,0.99560546875,127.71844032871682,127.71844032871682,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130603t1755_germany_1.npy,4,0,0.98699951171875,127.1652468247516,127.1652468247516,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130619t0900_germany_3.npy,6,0,0.866943359375,84.27336471270148,119.13018089468345,0.0842072977466079
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130416t1145_germany_2.npy,7,0,0.997802734375,127.85929766739687,127.85929766739687,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130507t0910_germany_2.npy,3,0,0.94085693359375,62.07857923631951,123.64869590901475,0.534976525917144
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130511t0615_germany_2.npy,1,0,0.461669921875,30.748983723043597,70.2922470831599,0.4253695767309255
